hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
22,96,4.61035,268.558,-1.22638,-2.56012,2.8387008153026625
23,96,4.93652,268.182,2.89126,-1.75012,3.379689986078605
24,96,5.21582,267.711,3.1827,-1.76314,3.63843949373904
1,97,12.4326,266.673,2.19007,-4.86366,5.334003674586286
2,97,9.69434,266.447,2.29724,-6.51951,6.912403508020926
3,97,12.6357,265.995,1.95833,-5.21672,5.572183050412109
4,97,13.0996,265.257,7.26724,-4.05515,8.322080193082737
5,97,15.7158,265.007,1.42297,-5.34508,5.531249752750277
6,97,15.4697,264.676,1.48513,-3.22579,3.5512437597270057
7,97,17.9805,264.027,3.62474,-2.07761,4.1779424816169985
8,97,4.09766,263.939,3.69201,-3.80465,5.301537462151899
9,97,86.2532,264.926,8.41862,-2.25729,8.715992246927485
10,97,234.82,266.442,4.51672,-2.21496,5.030587178451438
11,97,369.596,267.737,2.39711,-3.49548,4.238456886946003
12,97,460.44,269.487,1.92159,-2.84031,3.4292665431838336
13,97,515.685,271.325,2.0645,-3.95916,4.46509889650834
14,97,502.575,272.007,2.86484,-5.57631,6.269173904247672
15,97,427.867,272.552,2.75168,-4.19997,5.021104542160022
16,97,304.551,272.781,2.84117,-3.64994,4.625398250151007
17,97,151.65,271.927,3.07702,-5.60737,6.39614340030772
18,97,21.7656,270.406,3.60012,-5.35783,6.45501404516675
19,97,0.0,269.507,3.40075,-5.27018,6.272152564702169
20,97,4.45605,268.882,2.99886,-7.05791,7.668588844611504
21,97,4.88574,268.258,-2.23113,-5.6631,6.086759621251689
22,97,5.9209,267.632,0.398129,-5.28814,5.303105822085866
23,97,6.9834,267.362,-0.920753,-4.86096,4.947395093239371
24,97,6.65625,266.838,1.98397,-3.61372,4.122512486251558
1,98,9.17383,268.14,4.12659,-2.82948,5.003469006449426
2,98,7.79395,267.757,4.35584,-4.23045,6.072071253542732
3,98,9.60449,267.014,3.54622,-2.40227,4.283290492285108
4,98,17.6045,265.837,4.92447,-3.47702,6.028272792541824
5,98,16.3418,265.308,4.11438,-4.03551,5.763112331414338
6,98,12.9424,264.826,5.60525,-2.07931,5.978491251026466
7,98,10.4014,264.326,6.38987,-1.65475,6.600654223590265
8,98,7.46875,264.169,4.01037,-2.18746,4.568155950545034
9,98,104.331,264.944,5.96452,-1.4067,6.128156633148341
10,98,264.633,266.257,6.29699,-1.53234,6.4807521890363935
11,98,402.158,267.931,5.55727,-1.64929,5.796844603489039
12,98,495.034,270.25,4.94991,-1.95946,5.323635271100003
13,98,533.029,272.25,4.20464,-2.75701,5.027932146489251
14,98,511.34,273.051,5.19589,-3.71157,6.385375850879884
15,98,432.179,273.633,3.04612,-2.24978,3.786866396217327
16,98,306.106,274.308,4.36217,-2.91703,5.247627190435693
17,98,150.205,273.262,6.68835,-4.44087,8.028409062784482
18,98,18.8203,271.823,3.86526,-5.01213,6.329429832496763
19,98,0.0,270.77,4.04967,-5.76237,7.043062907982577
20,98,4.46875,269.969,4.40658,-6.30303,7.690652409080779
21,98,4.78809,269.087,3.4632,-4.11818,5.380814134719763
22,98,4.77637,268.401,2.9367,-2.05474,3.5841544829429433
23,98,4.72754,268.201,2.34829,-1.57483,2.8274644919079
24,98,5.52148,267.826,4.33358,-0.856886,4.4174844915852285
1,99,8.75195,267.575,4.2096,-2.66053,4.9798747013253255
2,99,8.52051,267.2,3.74451,-3.55174,5.161028208380574
3,99,9.77246,266.494,2.39094,-1.81438,3.0014278048955303
4,99,18.7129,265.744,6.55728,-2.41745,6.988704136025506
5,99,15.8828,265.208,3.71985,-2.67614,4.582467601860378
6,99,19.5068,264.336,2.16287,-0.70919,2.2761715868976133
7,99,11.4395,263.711,7.12816,-0.265106,7.1330881234452725
8,99,5.96484,263.789,7.66272,-1.68258,7.84527585587658
9,99,114.675,264.826,5.82877,-0.543423,5.85404717010625
10,99,282.289,266.33,7.34289,-0.564569,7.364561881596284
11,99,421.143,268.306,7.39711,-2.20642,7.719166118726815
12,99,511.705,270.556,5.89815,-2.50535,6.408194132905151
13,99,545.029,272.254,3.80181,-3.01775,4.853923602468419
14,99,517.606,272.833,4.40829,-3.90493,5.889100018593673
15,99,432.461,273.572,1.69016,-2.78884,3.261022749261342
16,99,301.754,273.861,3.61949,-3.4224,4.981318060523741
17,99,143.713,272.763,2.72204,-3.79145,4.667397011622217
18,99,17.2109,270.513,3.89456,-3.91643,5.523225646169093
19,99,0.0,269.625,5.60094,-4.85807,7.414268204516208
20,99,4.4082,269.284,5.25179,-5.65849,7.720091144811698
21,99,5.09961,268.628,2.49738,-4.64552,5.274254727902322
22,99,5.08887,267.878,2.4201,-2.87213,3.7557974848093183
23,99,5.32031,267.389,1.3185,-1.79797,2.229604980910296
24,99,6.23438,266.925,1.14705,-1.1606,1.6317830929691606
1,100,22.0156,267.88,-0.034544,-5.95741,5.9575101507287425
2,100,19.7842,267.667,-1.42639,-5.79686,5.969771711858
3,100,16.3477,267.194,1.55794,-4.84661,5.090855088852952
4,100,17.7725,266.694,1.27701,-3.75534,3.96652657317457
5,100,16.9766,266.494,0.639771,-5.25231,5.291131000886389
6,100,20.042,266.284,-2.18967,-3.34396,3.9970893398196643
7,100,18.3477,266.441,-0.675555,-3.27975,3.34860189042009
8,100,4.49023,266.394,1.20373,-4.6689,4.821575792508089
9,100,60.1673,267.31,-0.797202,-2.60397,2.7232684020683675
10,100,180.054,268.362,1.59387,-2.64074,3.0844658086125705
11,100,314.127,269.755,2.09828,-4.08044,4.5883297126514355
12,100,422.971,270.779,1.66524,-3.05028,3.475231263671527
13,100,494.716,272.42,1.91411,-3.36638,3.8725097025701563
14,100,506.637,273.344,2.15439,-5.16957,5.600522320016232
15,100,442.507,273.944,0.727757,-4.20583,4.268329443699138
16,100,323.567,274.085,0.378281,-3.89945,3.917755328942965
17,100,169.408,273.15,1.68591,-5.80366,6.043571950734102
18,100,27.3633,271.066,2.67678,-5.82365,6.409372082419619
19,100,0.0,270.19,1.31823,-4.82389,5.000764448061916
20,100,6.17773,269.949,1.62142,-5.82451,6.045983754237188
21,100,8.21777,269.376,-1.12176,-3.03517,3.235831025640863
22,100,11.6602,269.11,-3.77863,-4.00885,5.508985659756249
23,100,12.8584,268.859,-3.03159,-3.91809,4.953984979407991
24,100,16.4062,268.425,-0.512125,-2.82661,2.872628780007086
1,101,9.11328,267.717,4.43909,-2.78553,5.240677189924981
2,101,8.4248,267.342,4.29529,-4.21482,6.017825505654015
3,101,10.3672,266.718,3.85774,-1.97258,4.332808530733847
4,101,17.6113,266.0,7.35415,-2.17917,7.670221907572166
5,101,17.1504,265.304,4.42395,-3.26501,5.498329191909121
6,101,20.292,264.592,3.78591,-1.25997,3.990067534390865
7,101,10.5527,263.986,4.16966,-0.753387,4.237175531809958
8,101,8.25586,263.968,5.74182,-1.16402,5.85862095315954
9,101,101.019,264.842,8.31022,-0.611782,8.332708663089331
10,101,261.945,266.166,6.63586,-1.54504,6.8133535458832615
11,101,402.346,268.035,8.73451,-1.99597,8.959663005995258
12,101,498.44,270.64,6.73214,-2.95164,7.350774630554252
13,101,539.404,272.521,3.99224,-3.88201,5.568481108677662
14,101,520.622,272.948,3.09872,-4.34096,5.333479104674547
15,101,442.554,273.541,4.51145,-2.77517,5.2966734495719106
16,101,316.317,273.962,4.09605,-3.28275,5.24919738293389
17,101,157.705,272.829,4.2821,-4.43745,6.166631407219017
18,101,20.4766,270.788,3.95071,-4.74748,6.1762995275893156
19,101,0.0,269.675,6.1527,-4.67155,7.7252247017481634
20,101,4.49512,269.288,8.35384,-6.35674,10.497370440886613
21,101,5.14355,268.631,3.10285,-5.12795,5.99362572446762
22,101,5.22363,268.006,2.98993,-3.09283,4.301776239392282
23,101,5.32715,267.75,2.69399,-1.93274,3.3155792899130008
24,101,6.32812,267.283,2.1285,-0.894972,2.3090013275838537
1,102,11.4434,267.341,5.18128,-1.94374,5.5338763652615155
2,102,8.91309,266.864,4.9906,-3.52147,6.10793249151462
3,102,11.4873,266.092,4.5384,-2.0761,4.990717961375898
4,102,15.4062,265.239,4.5856,-2.35495,5.154950713876904
5,102,12.9678,264.783,8.97571,-2.4945,9.315895032368065
6,102,13.0986,264.114,5.96169,-1.31075,6.104081685118573
7,102,11.3926,263.614,2.94505,-0.936981,3.0905101353758737
8,102,9.60742,263.489,5.38244,-1.08004,5.489731027582317
9,102,115.683,264.506,6.87467,-1.4653,7.029096079788638
10,102,280.679,266.086,5.8175,-0.878046,5.883389416664174
11,102,417.752,267.51,5.14321,-1.6698,5.407480110374887
12,102,507.471,269.489,4.94845,-1.24949,5.103761618904238
13,102,540.045,271.528,5.18755,-2.13494,5.609691952870496
14,102,512.7,272.173,4.50204,-3.69936,5.826974220914316
15,102,427.882,272.755,5.21653,-2.71853,5.882396671578685
16,102,297.051,272.923,3.74107,-2.64164,4.579723423363031
17,102,139.9,272.069,4.94031,-3.65669,6.1463846814367225
18,102,16.2617,269.941,4.5054,-2.74846,5.277562082211824
19,102,0.0,269.629,3.32067,-3.19889,4.61082926174891
20,102,4.16797,269.293,4.66634,-4.11064,6.218688785041426
21,102,4.45801,268.462,3.06867,-3.2383,4.461313983447029
22,102,4.45898,267.712,4.68915,-2.20758,5.18281170590829
23,102,5.33691,267.298,2.70913,-2.02111,3.379980915478666
24,102,5.59277,266.607,4.4283,-1.00532,4.540981082585568
1,103,18.875,268.488,2.16858,-3.43397,4.061390054808821
2,103,12.3398,268.246,2.4408,-5.02635,5.587638048630208
3,103,16.0117,267.621,3.71809,-3.17961,4.892250300240167
4,103,18.5439,267.231,5.07583,-3.05808,5.925867318401585
5,103,15.4814,267.026,1.64758,-3.74157,4.088259522253938
6,103,13.666,266.4,2.51931,-1.81075,3.1025374193714406
7,103,15.6787,265.853,2.99925,-1.73874,3.466802179256844
8,103,5.23633,265.775,4.11877,-2.83297,4.998998433066368
9,103,89.2298,266.279,2.97819,-1.24655,3.228544963075472
10,103,240.258,267.143,2.89758,-1.58996,3.305138825828652
11,103,378.924,268.279,3.21303,-1.91442,3.740129104362575
12,103,480.971,270.735,3.36007,-2.0327,3.9270777551380367
13,103,532.185,272.489,3.81206,-2.5783,4.602111725458216
14,103,518.106,273.61,1.65536,-4.16323,4.480256774170427
15,103,443.523,274.198,1.7927,-3.27126,3.7302701346685336
16,103,319.653,274.485,1.09264,-3.21439,3.39502065409034
17,103,163.408,273.746,2.15124,-4.83784,5.2945754695914955
18,103,24.2656,272.011,2.43606,-4.1342,4.798541232874841
19,103,0.0,271.423,1.96081,-3.04752,3.623831398740841
20,103,5.05469,270.919,1.61458,-4.15361,4.4563824576106565
21,103,5.75391,270.041,0.437813,-3.08205,3.1129909131683955
22,103,6.9873,269.327,-0.629214,-2.54644,2.6230262925475984
23,103,10.2207,269.166,-1.38462,-2.42248,2.79026555990644
24,103,12.2422,268.699,-1.39591,-2.04341,2.474689709074655
1,104,19.0479,267.69,3.45471,-3.30018,4.7776782244621705
2,104,13.6816,267.423,2.98474,-4.79002,5.643843058413301
3,104,14.29,266.798,0.996412,-3.5927,3.728314654605214
4,104,21.1074,266.047,8.57779,-1.89304,8.784194995883231
5,104,15.7178,265.672,4.37122,-3.09997,5.358859793771432
6,104,17.1807,265.049,5.54568,-1.56271,5.761651604054171
7,104,20.2939,264.444,4.39036,-1.77682,4.736280211516206
8,104,4.98242,264.384,2.83752,-2.33785,3.6765557758451046
9,104,95.7532,265.522,3.18131,-1.14401,3.3807531995400075
10,104,252.523,266.897,3.15539,-1.70031,3.584346544099775
11,104,392.377,268.397,8.11537,-2.00573,8.359556391926548
12,104,491.877,270.647,2.37228,-1.86668,3.0186431754680774
13,104,537.201,272.629,2.13726,-2.3615,3.185052991333111
14,104,519.747,273.647,1.81015,-3.73793,4.15316309665296
15,104,444.07,274.5,3.66233,-2.46609,4.415230562156409
16,104,318.707,274.875,2.71666,-3.02054,4.062499655039986
17,104,161.174,274.021,2.44617,-4.8769,5.4559968180800835
18,104,23.0391,271.892,4.77493,-4.08342,6.282855672486836
19,104,0.0,270.857,4.82507,-5.35905,7.211152294009606
20,104,5.07129,269.901,4.83529,-6.8001,8.343943276059587
21,104,5.63672,269.233,2.23273,-6.72853,7.089301743740352
22,104,6.1123,268.152,0.243833,-4.0816,4.0888767518585105
23,104,6.36328,267.613,-1.41148,-3.89953,4.147120689261405
24,104,7.21094,267.01,-3.41789,-2.44575,4.202816331295004
1,105,13.5645,267.272,5.94788,-2.08241,6.301881298667882
2,105,12.9658,266.822,4.83728,-3.3408,5.878794301419297
3,105,13.6006,266.197,2.88118,-3.01653,4.171408806782188
4,105,22.2061,265.448,4.58755,-2.97702,5.468844766758333
5,105,13.8809,265.16,5.15442,-2.70836,5.822650549878466
6,105,13.0771,264.448,4.89724,-1.42403,5.100080495296128
7,105,20.9717,263.947,7.94212,-0.952606,7.999045460905695
8,105,10.666,263.948,13.1373,-1.08101,13.181700721458517
9,105,108.55,264.573,6.64127,-1.09323,6.73064774340479
10,105,264.945,265.846,10.6046,-1.30285,10.684332421003194
11,105,397.471,267.596,11.6593,-2.01989,11.832972242936261
12,105,487.674,270.096,3.8586,-2.18309,4.433359438180036
13,105,523.513,272.128,2.52398,-2.97088,3.8982820594205343
14,105,497.825,272.784,12.1764,-3.9518,12.80161865546697
15,105,415.007,273.266,12.1028,-2.65066,12.389663686944857
16,105,287.614,273.46,9.98961,-2.79838,10.374162066234556
17,105,135.103,272.378,5.90515,-3.9355,7.0964044961163255
18,105,16.2148,270.151,5.95413,-2.75627,6.561149927398398
19,105,0.0,269.788,1.7943,-1.73307,2.494602997452701
20,105,5.11523,269.476,2.41683,-3.79326,4.497764853402187
21,105,5.64746,268.62,3.29133,-2.60451,4.1971806619443965
22,105,5.96094,267.865,0.547055,-2.01471,2.0876603069285484
23,105,7.26855,267.396,1.93032,-1.85119,2.6745167261582043
24,105,7.39258,266.628,0.453207,-0.431105,0.6254982860679956
1,106,16.6084,269.298,-1.60876,-5.92909,6.143469456723945
2,106,9.91797,269.19,-1.77307,-7.07615,7.294907542073443
3,106,20.4785,268.461,-1.25847,-5.54387,5.684913483756811
4,106,16.4873,267.815,2.43423,-6.35105,6.801566863260259
5,106,11.8438,267.585,-1.10632,-5.07848,5.197586271799632
6,106,8.2041,267.211,0.449975,-3.842,3.868260784981411
7,106,8.14746,266.605,1.07249,-3.1694,3.3459424920491387
8,106,3.88867,266.73,-0.895878,-3.95797,4.058093630238711
9,106,82.2454,267.288,0.986978,-2.30905,2.511142663208126
10,106,224.789,268.02,-2.11316,-1.98742,2.900910795250347
11,106,401.924,269.148,2.19057,-3.01599,3.727571944979734
12,106,534.721,270.895,2.51388,-2.5366,3.5712647919749663
13,106,583.263,272.665,0.674368,-3.42791,3.493614055319219
14,106,566.497,273.185,0.912688,-5.48598,5.561382557039571
15,106,483.632,273.793,1.23996,-3.60427,3.811595864529712
16,106,343.598,274.396,1.86168,-3.47904,3.9458296648486995
17,106,172.064,274.422,1.41687,-5.14448,5.3360280234740145
18,106,28.4531,273.685,-3.17478,-4.55998,5.55631583414766
19,106,0.0,272.739,-2.17005,-4.85319,5.316255277787175
20,106,4.65332,271.578,-2.39518,-5.81182,6.286027278400883
21,106,5.94824,270.83,-0.971367,-4.1758,4.287290460032886
22,106,7.65723,270.207,-1.23468,-3.72906,3.9281450057247125
23,106,7.33301,269.815,-3.91196,-4.25744,5.781801310595167
24,106,9.46484,269.352,-3.74894,-2.98189,4.7902211948614655
1,107,12.7686,267.819,6.09339,-2.32069,6.5203530401505105
2,107,9.29492,267.199,4.22986,-2.92088,5.140355590229143
3,107,20.0439,266.459,5.59212,-2.64739,6.187122102116621
4,107,20.2686,265.755,3.79458,-2.79929,4.715385655542927
5,107,12.7998,265.333,6.17102,-2.60387,6.697882263618853
6,107,11.3418,264.584,4.84548,-1.3879,5.0403316200821555
7,107,15.5742,264.0,0.924054,-1.86276,2.0793630304773623
8,107,6.4375,263.881,-0.0716591,-1.13277,1.135034316447221
9,107,114.894,264.584,3.16959,-0.339321,3.1877012891958683
10,107,280.054,265.718,0.546018,-2.1007,2.1705013582866055
11,107,420.158,267.334,3.82778,-0.814327,3.913441987730111
12,107,514.096,269.584,3.41134,-1.0493,3.569071459861794
13,107,551.373,271.693,1.60161,-2.25896,2.76912529035795
14,107,527.918,272.834,2.39706,-2.84682,3.7215965332099072
15,107,445.851,273.506,4.43918,-2.48122,5.085545374962257
16,107,314.723,273.506,2.93394,-2.35062,3.759443882810329
17,107,153.08,272.631,0.74597,-3.1562,3.243157362956661
18,107,18.6953,270.578,2.09817,-3.51213,4.091133643111649
19,107,0.0,269.65,0.640007,-1.4069,1.5456314470303067
20,107,4.91895,269.25,1.73665,-0.939745,1.9746072742510092
21,107,5.37988,268.48,-0.33416,-0.091814,0.34654395997622006
22,107,5.42383,267.834,3.86883,-1.05816,4.010928590052433
23,107,5.97949,267.25,1.38296,-1.15295,1.8005199427109937
24,107,6.65723,266.465,0.305258,0.65288,0.7207182118997688
1,108,12.5527,269.108,-1.849,-5.76893,6.057999203111535
2,108,8.40625,268.917,-1.84534,-6.73143,6.979787214557475
3,108,16.8408,268.47,-2.68425,-5.39641,6.027141855855063
4,108,11.2871,267.608,1.48404,-6.35983,6.530682380157528
5,108,11.9609,267.434,-1.49402,-5.24743,5.4559707995277975
6,108,7.68555,267.082,-0.0529547,-3.57833,3.578721809410741
7,108,8.6582,266.599,0.616437,-3.03757,3.0994880351227363
8,108,3.6875,266.638,0.429317,-3.53218,3.5581749027962357
9,108,72.511,267.483,0.459634,-2.04049,2.091617281927074
10,108,179.929,268.233,-2.0282,-1.89562,2.77614308428078
11,108,372.408,269.384,-2.36558,-2.90466,3.7460670645358176
12,108,485.174,271.094,-0.521768,-2.77391,2.822555319904997
13,108,528.513,272.875,0.335012,-3.73455,3.7495462048952004
14,108,514.059,273.517,0.417571,-5.77895,5.79401662428932
15,108,442.507,273.893,0.802952,-3.96218,4.042722135727856
16,108,321.16,274.375,0.0306244,-3.67582,3.6759475684883425
17,108,167.4,273.974,2.13367,-5.30415,5.71721565898996
18,108,27.2734,272.714,5.00344,-4.44279,6.691247627886746
19,108,0.0,272.201,0.70153,-4.59635,4.649578224247873
20,108,4.79199,271.334,1.43978,-5.79619,5.972334967539916
21,108,5.81836,270.383,5.10627,-4.25881,6.649169566870739
22,108,7.36133,269.719,-1.80646,-3.19586,3.6710787067563673
23,108,7.1377,269.466,-2.98911,-3.85168,4.87547099411944
24,108,8.70898,268.966,-3.27433,-2.5815,4.169577820223529
1,109,13.9922,268.124,0.971315,-6.31385,6.388126067300567
2,109,15.5332,267.845,0.816773,-6.67772,6.727485602506259
3,109,18.9033,267.125,-0.607103,-6.20793,6.237545105048059
4,109,22.5547,266.5,1.47818,-6.45456,6.621658470957257
5,109,19.6963,266.25,1.31458,-6.10973,6.249553684008163
6,109,21.2148,265.561,0.524194,-3.98849,4.022789061054034
7,109,16.6191,264.97,6.13646,-3.63913,7.13438213782385
8,109,5.88281,264.936,3.79846,-4.43941,5.842658600303461
9,109,81.5344,265.908,2.51042,-2.16647,3.3159916823327524
10,109,207.711,267.375,-1.39539,-2.84191,3.1660015319326678
11,109,355.658,268.625,-0.563826,-3.64685,3.6901781367267357
12,109,458.268,270.438,1.66329,-2.22215,2.775695272647918
13,109,516.279,272.375,0.731985,-3.49334,3.569205289111989
14,109,509.075,273.346,0.984466,-4.91176,5.009447035627386
15,109,435.976,274.221,5.87473,-3.15505,6.668342603331055
16,109,314.051,274.75,-0.202286,-3.5391,3.5448763639647574
17,109,160.385,274.25,2.52527,-4.85444,5.47198102029786
18,109,24.1484,272.499,6.73489,-4.46135,8.078513918698166
19,109,0.0,271.433,-3.464,-3.9528,5.255846633987715
20,109,6.21484,270.682,1.13753,-6.52568,6.624082877146089
21,109,8.09961,269.62,5.99397,-6.16115,8.595780690745897
22,109,9.37793,268.812,-1.25275,-6.1441,6.270514123459097
23,109,7.47559,268.436,-3.03599,-6.72229,7.376070642571151
24,109,10.2207,267.62,-1.90031,-3.9604,4.392715134868183
1,110,8.31641,268.553,2.07678,-5.60096,5.973589213362432
2,110,15.9736,268.178,0.777711,-4.88084,4.942411709390568
3,110,12.5908,267.678,-0.0153065,-4.92375,4.923773791660443
4,110,23.5107,267.125,5.33853,-5.52976,7.6862310802174045
5,110,16.9512,266.803,-0.531127,-5.81286,5.837074375894914
6,110,17.8691,266.427,5.60525,-3.842,6.79557146695552
7,110,18.0947,266.178,5.20335,-2.95358,5.983183603977068
8,110,4.78906,266.052,5.9967,-3.58101,6.984557502812902
9,110,102.839,266.856,-0.470054,-2.76608,2.8057350782488357
10,110,263.054,267.889,0.414182,-2.88,2.9096299986637475
11,110,403.112,269.053,0.0733814,-3.15368,3.154533621990097
12,110,503.049,270.928,0.066123,-2.5493,2.5501573953638625
13,110,545.576,272.875,-0.0292454,-3.53142,3.531541095587188
14,110,527.059,273.75,1.78378,-4.9435,5.255479363331189
15,110,450.164,274.5,-0.27322,-3.98513,3.9944849837369523
16,110,323.567,274.836,-1.13002,-3.67582,3.8455946058834645
17,110,164.369,274.264,2.32947,-4.58003,5.138395204905906
18,110,24.1836,272.401,-1.22703,-4.08537,4.265659463412428
19,110,0.0,271.401,5.54967,-4.19694,6.957955337058438
20,110,6.95703,270.658,-0.149576,-4.17705,4.1797272258218
21,110,8.5498,270.018,5.80842,-3.2422,6.652037562762255
22,110,12.9062,269.407,3.20184,-3.81207,4.97831869916943
23,110,14.9619,269.032,-0.106789,-4.25549,4.256829692461397
24,110,13.9893,268.354,-0.936441,-2.78169,2.9350844966680265
1,111,12.1191,268.938,-0.924192,-5.50624,5.583261572814227
2,111,9.85156,268.222,-0.681273,-6.34275,6.379232748773868
3,111,15.9678,267.615,-2.0612,-5.33977,5.723782760806003
4,111,14.9277,266.865,-1.14682,-5.728,5.841676138951902
5,111,15.1602,266.711,-0.148314,-5.90758,5.909441470984885
6,111,16.0547,265.882,3.42556,-3.87325,5.170737556296974
7,111,9.3916,265.347,1.22484,-3.50827,3.7159374885081156
8,111,5.29297,265.284,-0.275761,-4.17086,4.179966180332205
9,111,78.8626,266.562,-0.214194,-2.89108,2.8990037316354043
10,111,221.648,267.865,-1.64344,-3.16711,3.5681200632405856
11,111,352.033,269.115,-1.47301,-3.67126,3.9557437287695976
12,111,463.002,271.052,1.40353,-2.98485,3.298367169282401
13,111,527.888,272.945,0.207571,-3.8449,3.8504988936553404
14,111,523.106,273.456,5.97763,-5.39174,8.050026126945179
15,111,449.804,274.24,1.69944,-3.75515,4.121801527985063
16,111,325.481,274.75,-0.224747,-3.45023,3.4575422292300346
17,111,168.111,274.375,-1.7594,-4.23872,4.589361131835236
18,111,26.543,272.288,0.274439,-4.12053,4.129659095569632
19,111,0.0,270.959,2.54235,-3.68913,4.480315131706697
20,111,4.96875,270.216,-2.62077,-4.55791,5.2576590761478625
21,111,5.31152,269.583,0.388008,-4.91701,4.932295363029672
22,111,6.0918,269.044,1.25165,-5.36529,5.5093524580117395
23,111,9.70215,268.526,-3.32163,-5.79797,6.682041752174256
24,111,17.4619,267.823,-3.05021,-5.07466,5.920806968623449
1,112,9.67969,266.142,1.98596,-3.266,3.8224067184955604
2,112,14.0967,265.517,2.62439,-5.00584,5.652066611222836
3,112,19.9248,264.769,5.32844,-4.3134,6.855486298841242
4,112,21.1416,264.142,7.56216,-2.94675,8.116008836127522
5,112,13.0537,264.125,8.53626,-1.80309,8.724612790015383
6,112,19.4717,263.284,-1.24729,-2.26681,2.5873074653392085
7,112,22.2627,262.659,-2.76686,-2.38034,3.649867501047127
8,112,8.65039,262.639,8.026,-3.21675,8.64662688928463
9,112,113.042,263.76,3.79459,-2.32565,4.450568636769913
10,112,272.758,265.133,-0.212771,-2.09484,2.1056177535443132
11,112,413.44,266.903,-0.180037,-2.2904,2.2974650120010534
12,112,528.44,269.156,3.98165,-1.75438,4.351021248730004
13,112,593.591,271.406,0.379934,-2.75213,2.778231340485526
14,112,577.45,272.621,-0.652741,-3.17934,3.245654579384719
15,112,493.789,272.979,0.287815,-4.27175,4.281434985694049
16,112,356.137,272.996,0.74791,-4.02054,4.089512349865201
17,112,180.916,271.992,-3.24085,-4.88179,5.859605987316894
18,112,25.3203,270.027,-2.90818,-3.28459,4.38703115791306
19,112,0.0,269.469,1.06872,-3.0485,3.2304047251698975
20,112,9.0625,268.987,-0.538248,-3.03935,3.0866420803202956
21,112,8.66895,268.382,1.96174,-2.65431,3.3005734961821407
22,112,10.8125,267.403,1.53534,-3.50738,3.8287051832179504
23,112,12.4854,266.9,4.03139,-3.64367,5.43400739795227
24,112,19.6592,265.795,-0.850016,-2.7729,2.900258886764421
1,113,8.03418,268.391,2.01721,-4.69862,5.113332190313866
2,113,8.69336,267.724,1.60779,-4.23729,4.532065227708004
3,113,14.2725,267.515,1.24251,-3.69426,3.8976131218606085
4,113,16.8926,267.141,3.92837,-4.42136,5.914432779776941
5,113,16.1504,266.505,-0.786986,-4.59801,4.6648733020625555
6,113,9.52246,266.078,1.37966,-3.32931,3.6038544354204984
7,113,25.2598,265.838,0.231671,-2.478,2.488806029452878
8,113,4.80664,265.941,1.19494,-3.1484,3.367536809538984
9,113,92.3313,266.808,-0.666343,-2.42135,2.5113639354241353
10,113,233.679,267.944,-1.78699,-2.65734,3.2023099687100873
11,113,366.237,269.008,0.11342,-3.35681,3.358725572668895
12,113,474.034,270.838,-0.646279,-2.75438,2.829184640535326
13,113,537.216,272.782,-1.01167,-3.75506,3.8889525315308235
14,113,527.293,273.686,-1.31583,-4.8019,4.978920786566101
15,113,448.132,274.372,2.30295,-4.11062,4.7117698890013715
16,113,319.574,274.622,-1.89565,-3.86918,4.308601025263305
17,113,159.721,273.716,2.82995,-4.31147,5.157265803058826
18,113,23.0234,271.352,1.4468,-4.36467,4.598214267397726
19,113,0.0,270.575,-2.56849,-3.75358,4.548241824760421
20,113,7.86328,270.275,4.29378,-4.48467,6.208768935731141
21,113,9.5459,269.636,-1.24578,-3.07521,3.317963886557538
22,113,13.0361,269.154,-0.682437,-1.74176,1.8706812012122749
23,113,14.0117,268.853,-1.35142,-2.35217,2.712755006501693
24,113,13.1592,268.29,-1.15714,-0.852003,1.43696976015816
1,114,13.1523,270.084,-2.43103,-5.79725,6.286335532199979
2,114,11.0146,269.504,-2.10315,-6.46873,6.802037028376132
3,114,9.37207,268.882,-3.00359,-5.35344,6.138474787901307
4,114,16.5557,268.256,1.25454,-4.09128,4.279303991305128
5,114,21.2324,268.131,-3.31042,-5.36071,6.300483495772369
6,114,13.8369,267.133,2.12771,-2.99239,3.6717227232186254
7,114,9.86523,266.754,-2.81862,-2.26315,3.614756786687038
8,114,4.01758,266.757,1.50451,-2.33101,2.774375237814813
9,114,66.261,267.255,-2.49154,-1.14889,2.743669040482106
10,114,227.976,268.504,-2.65613,-1.86242,3.244015233210227
11,114,386.721,269.757,-1.65562,-2.92907,3.3645993296825103
12,114,491.596,271.754,-0.816201,-2.7827,2.899931613400737
13,114,535.873,273.128,1.97466,-4.65447,5.05602344698875
14,114,520.872,273.628,1.71982,-5.86928,6.116063157849172
15,114,447.914,274.25,1.29367,-4.73171,4.905370688643214
16,114,326.887,274.5,2.12047,-4.58304,5.049816695930655
17,114,171.416,273.927,-0.917116,-5.14399,5.225106207299139
18,114,28.5508,271.754,0.912134,-4.20451,4.302312491446432
19,114,0.0,270.581,-1.27845,-3.9694,4.17020032642318
20,114,5.50781,270.081,-0.81315,-4.57353,4.645254522994407
21,114,5.5498,270.071,3.13654,-4.63478,5.596344237089066
22,114,5.69043,269.459,0.215512,-4.16656,4.172129870431168
23,114,6.41406,269.082,-3.01011,-4.53088,5.439635629938828
