hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
4,6,9.61035,295.799,-0.421769,2.29873,2.3371026298091833
5,6,0.0,295.836,-3.738,4.31182,5.706525712936024
6,6,17.2656,296.7,-4.00822,4.01094,5.6704027416048675
7,6,137.828,297.948,-3.99891,4.48617,6.009742295390045
8,6,299.058,298.901,-2.56112,5.36022,5.940647616447217
9,6,464.47,300.573,-2.38438,4.02425,4.677590837910046
10,6,613.561,301.752,-1.32805,0.245207,1.3504974177498452
11,6,740.223,303.091,-3.12142,2.95898,4.301026093480485
12,6,812.8,305.039,-2.65884,3.68362,4.54296009777766
13,6,707.013,306.125,-0.607983,4.27991,4.322877853512519
14,6,601.831,306.204,1.20253,5.03717,5.178721850978289
15,6,630.355,306.034,1.56097,4.76139,5.010734683956036
16,6,578.261,305.007,-1.3672,3.24125,3.517802922635093
17,6,480.962,304.617,-0.761871,3.39462,3.479064869335006
18,6,327.039,303.729,-1.90619,2.4367,3.0937141442124223
19,6,163.007,302.323,-2.95674,1.07714,3.146830470044422
20,6,34.2812,300.495,-5.61345,0.897243,5.684704557279033
21,6,0.0,299.414,-2.95243,2.04554,3.5918068985539855
22,6,11.6436,298.289,-2.85763,-0.827328,2.974982493475214
23,6,9.78711,297.628,-3.80193,-1.04537,3.943028044764582
24,6,11.5205,297.339,-3.66896,-0.938315,3.7870440347089973
1,7,11.3906,294.727,-1.28942,3.61436,3.837473406552806
2,7,10.4736,294.945,-0.861868,4.59469,4.674825413373638
3,7,8.87402,295.235,-1.51569,4.29517,4.55475592156155
4,7,8.35742,295.313,-3.55458,4.65078,5.8536137201561225
5,7,0.0,295.09,-1.40597,3.9666,4.208404353303043
6,7,19.8086,295.537,-1.80803,3.925,4.321411514875666
7,7,136.906,296.643,-1.32606,5.13412,5.30260533115562
8,7,292.652,297.631,-1.41024,4.44616,4.664452336898727
9,7,465.939,298.958,-1.51427,3.45784,3.7748736533160945
10,7,618.342,300.59,-1.42815,3.95419,4.204192072039526
11,7,740.738,302.49,-1.45931,1.86669,2.369412845453489
12,7,814.878,303.413,-0.941065,3.46829,3.593694318987774
13,7,840.654,304.009,1.52532,2.16272,2.646499367239675
14,7,804.269,304.827,1.04725,2.16315,2.4033207203783684
15,7,605.199,304.556,-0.0425463,1.58024,1.5808126534297764
16,7,453.511,304.027,-0.316422,-0.0883398,0.328522148945912
17,7,247.227,301.803,-0.451813,4.86045,4.881404427976543
18,7,319.664,302.493,0.635319,0.161795,0.6555973259448211
19,7,158.686,302.402,-0.372756,-1.23341,1.2885058260000224
20,7,30.1641,301.064,-2.02702,-0.853734,2.199470805252027
21,7,0.0,299.438,-1.60331,-0.277211,1.627098305149692
22,7,14.2158,298.292,0.244913,-1.19012,1.2150588430067906
23,7,12.334,297.811,-0.926933,-1.51217,1.7736580548090437
24,7,12.9092,297.245,-0.142109,-0.357261,0.38448717794225595
1,8,12.1094,295.033,-1.06578,2.1627,2.4110492111112127
2,8,12.5225,294.572,-2.50054,2.45456,3.503935656543938
3,8,11.0186,294.812,0.517026,1.41236,1.5040201641853077
4,8,10.7451,295.044,-2.63271,0.855855,2.768329771744147
5,8,0.0,294.687,-2.46066,-0.144238,2.464883818001165
6,8,17.457,295.58,-2.41642,1.86738,3.053881739819013
7,8,128.477,297.45,-3.98182,2.63656,4.775598302411961
8,8,291.527,299.45,-2.72274,3.99987,4.838623060799425
9,8,459.095,300.605,-3.68223,4.14388,5.543515060618128
10,8,608.889,302.481,-2.90373,3.81845,4.797104159323623
11,8,729.504,303.76,-2.76498,1.77978,3.2882717723448587
12,8,809.222,304.542,-2.20864,4.09719,4.654573723307002
13,8,839.31,305.092,-1.58455,3.51868,3.8590034523047523
14,8,820.05,305.677,1.78602,2.88678,3.3946084028647543
15,8,749.199,305.082,-1.39216,3.85172,4.095589874975276
16,8,631.026,304.845,2.34276,2.3477,3.316657912356956
17,8,499.665,304.825,-0.0289612,1.38242,1.3827233300647819
18,8,337.211,303.701,-2.97015,1.0075,3.1363748616037594
19,8,169.952,301.864,-3.79854,1.24071,3.9960314607995766
20,8,35.1055,300.0,-1.96648,0.0949965,1.9687732031425687
21,8,0.0,298.625,-4.17509,1.21644,4.348689777588188
22,8,13.5254,297.603,-4.86593,-0.0158043,4.8659556657247185
23,8,11.7832,296.72,-5.53728,-0.377891,5.550159583857116
24,8,13.458,296.191,-5.48977,-0.381186,5.502988044644109
1,9,9.03516,295.89,0.5641,-0.344625,0.6610409976884944
2,9,8.20215,295.983,0.59614,0.500944,0.7786705277175964
3,9,8.28027,295.979,-7.57331,0.667728,7.602689329315252
4,9,8.68457,295.932,-0.0628824,0.781636,0.7841613563073355
5,9,0.0,295.807,0.699013,0.29961,0.7605164865201806
6,9,15.8535,296.274,0.549397,-0.15703,0.5713978338329609
7,9,109.039,296.886,0.421496,0.0506229,0.42452509468865324
8,9,242.277,297.203,-6.59628,0.250843,6.601047799330725
9,9,395.892,297.914,0.263079,-0.120772,0.2894761410289283
10,9,561.092,299.328,0.566482,0.489347,0.7485735386273015
11,9,727.035,301.067,-0.412437,1.18603,1.2556956000038384
12,9,799.332,302.488,-0.304346,0.60647,0.6785516550830895
13,9,820.076,303.492,0.0414314,0.600223,0.6016512367102389
14,9,767.16,305.281,0.324597,0.463438,0.5658073808753293
15,9,487.121,305.401,-0.923406,0.625649,1.1153991716139116
16,9,300.058,305.428,1.57078,1.82963,2.411409493491307
17,9,113.946,303.278,0.556488,-3.44522,3.4898738863380148
18,9,290.758,303.676,0.517155,-1.48957,1.5767904359568523
19,9,135.374,303.457,-0.892776,-2.12306,2.3031354171598335
20,9,23.8242,302.572,-2.68571,-2.85715,3.9212682038595625
21,9,0.0,301.403,-0.74345,-0.854848,1.1329090897349179
22,9,13.3887,300.23,-0.0700283,-0.438656,0.44421059097784915
23,9,12.5889,300.287,-0.873222,-0.337852,0.9363015727787709
24,9,14.1455,299.403,-0.718769,-0.323081,0.7880420089830237
1,10,10.1602,296.829,-5.17809,4.84727,7.092858556393184
2,10,9.30664,296.421,-5.21441,3.49606,6.2779381306046655
3,10,7.95508,296.717,-3.53083,3.57495,5.0246420759492905
4,10,7.27246,296.925,-3.17861,1.18642,3.392809152973388
5,10,0.0,296.078,-2.10177,1.23613,2.4383302708615995
6,10,17.3027,296.823,-3.31096,3.55537,4.858303403298316
7,10,127.906,298.357,-6.85438,4.17172,8.02407458482285
8,10,293.261,298.635,-2.83016,5.36022,6.061498500700961
9,10,460.986,299.547,-2.02891,4.22102,4.683319936594125
10,10,613.436,300.866,-1.02873,3.69784,3.8382686303201865
11,10,736.535,302.574,-4.61459,2.3081,5.159628521327868
12,10,816.347,303.528,-4.34829,3.83596,5.798466611587929
13,10,846.529,304.047,-3.09089,2.83704,4.1955210586648235
14,10,825.753,304.778,-2.88683,1.82525,3.415453851452249
15,10,740.511,304.547,-0.406316,1.91422,1.9568676246123549
16,10,635.667,304.57,0.172347,1.44975,1.4599584072530971
17,10,503.149,304.931,-1.58707,1.10459,1.933626192675306
18,10,337.469,303.617,-1.60638,-1.27473,2.050705555973358
19,10,169.069,301.856,-3.34444,-0.642591,3.405613323159428
20,10,34.2812,300.454,-4.83855,-2.72092,5.551123467272188
21,10,0.0,299.329,-2.83378,0.48109,2.874327169356335
22,10,10.3457,298.37,-1.41378,-0.6618,1.5610102909334072
23,10,10.2539,298.027,-6.33221,-3.59322,7.280667102161724
24,10,11.5928,297.55,-6.48781,-1.89144,6.757900847874287
1,11,13.2012,296.125,-3.4486,3.74571,5.091481647231973
2,11,11.0664,295.588,-3.19976,4.06051,5.1697394052021615
3,11,10.2949,295.739,-3.25446,3.12037,4.508682604542041
4,11,10.2051,296.2,-3.45204,1.31093,3.6925760149927855
5,11,0.0,296.075,-7.07491,2.80693,7.611386702369024
6,11,15.8984,296.45,-5.78459,3.00264,6.517463343794117
7,11,122.227,297.763,-7.31874,3.91635,8.300707952343583
8,11,281.355,298.812,-5.44882,4.77526,7.245187883002069
9,11,444.173,300.362,-0.896101,3.89046,3.9923271426326026
10,11,587.671,301.813,-4.66203,3.1954,5.652000077928166
11,11,703.176,303.212,-4.60091,3.4204,5.733019186092089
12,11,778.222,304.362,-4.44497,3.36184,5.573125378681158
13,11,801.904,305.423,-2.23249,2.67639,3.4852654177551528
14,11,780.269,306.525,-1.48888,2.7818,3.155182228398227
15,11,705.683,303.891,-0.93366,2.2609,2.4460968512305477
16,11,576.104,305.337,3.43309,1.9932,3.969754802012336
17,11,479.665,305.038,-0.0904846,1.6539,1.6563733494708128
18,11,321.422,303.375,-1.83831,-0.830881,2.017361368783739
19,11,161.561,301.726,-5.01045,-1.21974,5.1567795056701815
20,11,33.2734,300.038,-4.98796,-2.74192,5.691912705585004
21,11,0.0,298.825,-3.44755,0.767222,3.531887682215277
22,11,13.0742,298.013,-3.89181,-1.94207,4.349462146173938
23,11,12.2695,297.475,-7.26971,-2.21139,7.598613637776301
24,11,14.6318,297.013,-7.28127,-0.704429,7.315265752448164
1,12,10.3555,294.419,-2.13317,1.23741,2.466089567919219
2,12,9.55273,294.166,-2.83745,1.12301,3.0516018682980257
3,12,9.15625,294.057,-2.33307,1.344,2.692499141114069
4,12,9.35547,294.145,-5.62245,-0.0201216,5.6224860054327
5,12,0.0,293.962,-2.64864,0.0417976,2.6489697787943447
6,12,19.2949,294.651,-2.43791,-0.00810432,2.4379234705180273
7,12,122.039,295.319,-2.26991,0.395838,2.304165603932148
8,12,329.793,296.161,-2.22225,0.480335,2.2735691708687904
9,12,496.048,297.162,-2.00157,0.180009,2.009648154523821
10,12,636.405,298.081,-3.8759,-0.157137,3.8790840216176035
11,12,746.082,299.735,-2.21322,1.65624,2.764321563422027
12,12,805.05,300.934,-2.07388,0.00490761,2.0738858066527945
13,12,815.326,301.93,0.274342,1.1969,1.2279385745891365
14,12,727.3,303.129,-0.655871,1.05914,1.245770568058581
15,12,455.074,304.113,-0.181706,2.63688,2.64313321738349
16,12,375.011,302.737,0.301742,3.1934,3.20762401078493
17,12,302.727,301.788,-0.377594,-2.21036,2.2423801101588463
18,12,259.235,301.691,-0.87347,-1.74055,1.9474250032799723
19,12,112.077,300.987,-1.05635,-1.63185,1.9439160848658052
20,12,19.5273,300.471,-1.98698,-2.49485,3.189414686568681
21,12,0.0,299.066,-1.6873,-1.3192,2.1417912900187077
22,12,13.7373,297.944,-1.84737,-2.24627,2.9083508780406806
23,12,12.8057,297.944,-2.20916,-0.51998,2.269530150934329
24,12,14.2842,297.322,-2.53908,-1.8973,3.169648961068086
1,13,10.6221,296.494,-1.69176,-2.44765,2.975406261353229
2,13,10.2598,296.494,-2.31597,-1.29935,2.6555653754709185
3,13,9.02344,296.37,-2.93561,-1.2937,3.208031446557219
4,13,8.88672,296.21,-8.43007,-0.8502,8.472834250998895
5,13,0.0,296.085,-2.69161,-1.34736,3.0100072029315807
6,13,16.4062,296.335,-2.20353,-1.97392,2.95836181480562
7,13,114.672,296.495,-2.10243,-1.43033,2.5428440404004333
8,13,247.886,297.096,-6.97177,-1.52064,7.135679571176105
9,13,418.001,298.721,-0.633406,-0.56755,0.8504799605728521
10,13,568.624,300.255,-5.08196,0.789152,5.142866741488058
11,13,692.504,302.063,-2.14584,-0.0107489,2.145866921421552
12,13,765.269,303.648,-1.87856,0.522486,1.9498664810176107
13,13,791.544,304.469,0.716724,0.843875,1.1071667931260403
14,13,735.128,305.964,4.36415,0.766661,4.43097893375956
15,13,384.996,307.119,-0.509831,-0.228354,0.5586351205187515
16,13,209.761,305.2,-1.26369,1.58451,2.0267176310971395
17,13,420.055,307.802,2.2352,-1.13809,2.5082599323236017
18,13,304.477,306.172,-0.202572,-3.62971,3.6353583178668925
19,13,148.882,305.781,-0.321975,-2.91749,2.935202855123475
20,13,27.6875,304.972,-3.28874,-2.20969,3.962138397847809
21,13,0.0,303.262,-2.29033,-2.13414,3.1305215297933984
22,13,14.958,302.263,-1.25167,-2.32879,2.643849589708159
23,13,14.0537,301.784,-2.84295,-2.57027,3.832577797697002
24,13,14.0166,300.363,-2.42385,-1.77279,3.0029707302269864
1,14,11.5811,297.759,-8.72985,3.4669,9.39306534803735
2,14,9.6709,297.74,-8.92144,3.08981,9.441346170419768
3,14,9.1084,297.615,-8.00836,3.52076,8.748118704452976
4,14,9.38867,297.405,-4.13319,2.9374,5.0706585702549525
5,14,0.0,297.163,-7.30441,0.648731,7.333161484548189
6,14,16.8789,297.78,-8.2465,1.56221,8.393167598356415
7,14,123.062,297.961,-8.44325,2.06332,8.691706390859048
8,14,279.23,298.597,-2.41561,3.02819,3.8736425168308966
9,14,435.033,299.937,-6.56602,3.07796,7.251651977446243
10,14,577.983,301.126,-2.7177,0.149992,2.721835941063311
11,14,693.457,303.192,-5.79232,1.90234,6.0967096419298175
12,14,766.394,304.229,-4.73989,1.89407,5.10431762109295
13,14,794.154,305.036,-0.746655,2.2013,2.3244817441797645
14,14,684.191,305.911,2.51161,1.13238,2.7550806261341974
15,14,518.418,306.157,-0.815495,2.28288,2.424164431185517
16,14,394.808,306.84,2.66112,1.06693,2.8670366721233265
17,14,449.727,305.84,0.150726,0.86191,0.8749898143270011
18,14,313.953,306.289,0.752995,1.50945,1.68684343450274
19,14,156.171,305.281,0.885056,-0.76808,1.1718664640376053
20,14,30.5508,304.91,-0.486983,-0.879613,1.0054210421798422
21,14,0.0,303.85,-2.14628,-2.48864,3.2863120496994807
22,14,13.5693,302.121,-2.76681,-2.22869,3.552787172376077
23,14,11.9209,302.483,-2.3742,-2.81197,3.6802175099985597
24,14,13.3662,301.693,-3.64309,-2.56917,4.457885063233461
1,15,10.2363,295.138,-4.24254,0.421488,4.263425592847142
2,15,10.0234,295.154,-5.4937,1.40915,5.67154682714513
3,15,9.49121,295.125,-4.37946,1.27662,4.56173525273004
4,15,9.91309,295.029,-3.49208,1.00429,3.6336236913720166
5,15,0.0,294.866,-3.56466,1.44658,3.8469981299709515
6,15,19.0605,295.375,-3.77385,0.238966,3.781408278889758
7,15,121.141,295.989,-2.47157,0.71615,2.573233197244276
8,15,275.996,297.368,-3.76766,0.326038,3.7817406908782094
9,15,457.08,298.729,0.418352,0.749833,0.8586430712426438
10,15,608.202,300.192,-3.14006,1.42441,3.4480314168667316
11,15,737.895,301.85,-2.27181,0.987298,2.4770704505330485
12,15,817.832,303.0,-2.28579,1.61868,2.8008857289257625
13,15,848.357,303.662,0.810963,1.02845,1.3097214932454153
14,15,806.925,304.644,1.35243,1.02936,1.6996025754569801
15,15,429.949,304.144,0.664485,0.431802,0.7924602718300773
16,15,236.636,303.765,-0.688981,2.46684,2.5612486025298287
17,15,387.009,304.306,-2.54214,1.76621,3.095476303204403
18,15,335.586,303.544,-2.51214,-1.42219,2.886775324769838
19,15,162.647,302.835,-1.31172,-2.65919,2.965113963155548
20,15,31.707,301.492,-3.1198,-2.40256,3.9376955943292518
21,15,0.0,300.051,-1.66777,-0.906117,1.898026551602743
22,15,14.2344,299.052,-1.71163,-2.98407,3.4401091584134362
23,15,12.9453,298.401,-3.8698,-3.1235,4.973088003444138
24,15,13.4424,297.763,-1.76125,-1.63656,2.404231726789246
1,16,10.0635,295.503,-4.77477,0.33848,4.7867522667566575
2,16,10.2373,295.446,-5.75445,0.566374,5.782255123252173
3,16,9.71875,295.446,-5.17047,0.83765,5.237882925705766
4,16,9.27051,295.298,-2.02528,0.595113,2.1109046783711007
5,16,0.0,295.147,-3.66183,0.670216,3.7226587858083366
6,16,20.6777,295.771,-5.12638,-0.471972,5.148060748785313
7,16,124.078,296.548,-3.40907,-1.2941,3.6464301823701493
8,16,300.183,297.998,-1.45077,0.175648,1.461364366885959
9,16,477.142,299.293,0.377337,-0.826827,0.9088597798879648
10,16,632.796,300.562,-1.47356,-1.23233,1.920941514596423
11,16,765.441,302.198,-1.59017,1.30468,2.0568982792787787
12,16,846.003,303.252,-1.48306,1.74026,2.2864758540601295
13,16,873.544,303.649,0.399342,0.62073,0.7380919765611871
14,16,829.66,304.394,2.14784,0.30084,2.1688064393117243
15,16,554.558,303.998,0.729426,1.88151,2.0179549473603218
16,16,253.464,303.578,0.0829916,1.41801,1.4204365405644
17,16,398.212,303.849,-2.02896,0.252047,2.0445552992787945
18,16,329.477,303.314,-1.53265,-2.65364,3.0644446922892903
19,16,155.827,301.995,-0.66719,-3.21437,3.282882421440037
20,16,28.9844,300.493,-2.81901,-2.88645,4.034651283890592
21,16,0.0,299.453,-1.27226,-0.546254,1.3845717533288044
22,16,13.7627,298.472,-1.46456,-3.25457,3.5689160649278375
23,16,12.0205,297.972,-2.7785,-3.36471,4.363637889891874
24,16,12.6553,297.566,0.19627,-2.1097,2.1188100440813473
1,17,10.0361,296.217,-3.37438,-2.9833,4.504055869369296
2,17,10.1729,296.524,-4.21148,-1.63724,4.518530580620209
3,17,8.99805,296.308,-3.4068,-1.56372,3.748533910530889
4,17,9.54395,296.279,-5.60146,1.16054,5.720420196384179
5,17,0.0,296.25,-3.0881,-1.30098,3.3509566649540545
6,17,15.6992,296.19,-4.14982,-2.66338,4.930983579043841
7,17,109.562,296.529,-3.83485,-1.44156,4.096848759241668
8,17,258.964,297.34,-2.5997,-1.06068,2.8077539337342223
9,17,421.001,298.493,-3.76915,-1.38103,4.014191772125493
10,17,587.842,300.465,-3.9677,-1.27872,4.168665029526839
11,17,707.723,302.527,-3.96908,1.63818,4.293859541112169
12,17,781.222,303.565,-2.73599,0.582056,2.7972183445766263
13,17,808.123,304.064,-1.27156,0.287723,1.3037060091634924
14,17,717.503,305.592,4.23622,1.01275,4.355596681385916
15,17,330.199,305.873,-1.54889,1.1403,1.9233679632613205
16,17,249.011,306.347,3.0659,4.35355,5.3247667002883805
17,17,469.821,306.53,1.54965,2.54648,2.9809353419522537
18,17,315.735,306.183,1.43415,-0.262033,1.4578914622114363
19,17,155.803,306.027,0.630174,-0.286634,0.6922992996038635
20,17,29.5586,305.932,-3.44548,-1.8469,3.9092674557262
21,17,0.0,303.688,-2.90898,-0.313832,2.925859730852455
22,17,14.8711,302.41,-1.8713,-3.11834,3.636730405955327
23,17,13.2393,302.064,-3.72967,-0.832969,3.8215540901393767
24,17,14.1074,300.661,-3.89455,-0.878257,3.9923495664268933
1,18,10.6904,296.498,-7.00719,-1.85879,7.24953874120278
2,18,10.2637,296.498,-7.36089,-1.87015,7.594745724156932
3,18,9.45215,296.373,-6.41168,-1.88647,6.683442936339024
4,18,9.47754,296.123,-6.50966,-1.62168,6.708615307051076
5,18,0.0,296.198,-6.07442,-1.34101,6.22068212951763
6,18,16.1445,296.362,-6.70353,-2.4124,7.124393884457821
7,18,114.078,296.612,-6.29042,-1.46744,6.459316057447569
8,18,262.699,297.185,-1.29354,-0.765759,1.5032074300245457
9,18,428.439,298.355,-6.26915,-1.25798,6.394118813636481
10,18,575.421,300.272,-5.54192,-1.38126,5.711458349143413
11,18,692.457,302.646,-5.28744,0.818841,5.3504693566902155
12,18,766.878,303.964,-4.11489,0.0859623,4.115787801760592
13,18,795.576,304.537,-2.11921,0.190066,2.1277161719684323
14,18,667.597,306.235,1.73036,1.19244,2.1014420960854476
15,18,377.965,306.676,-2.95514,1.43961,3.2871460831091763
16,18,411.698,307.286,3.52196,3.32133,4.84101592751976
17,18,467.165,307.226,0.582367,2.98691,3.043153409013256
18,18,313.117,306.543,1.17975,0.863943,1.4622611154472378
19,18,154.186,306.744,1.93779,0.336412,1.966774800998833
20,18,29.4062,307.005,-1.49284,-3.1135,3.452890602900706
21,18,0.0,304.163,-3.44755,-1.48131,3.7523166602247207
22,18,14.5107,302.696,-3.0339,-2.44842,3.8986292086321828
23,18,12.9609,302.484,-5.13641,-2.08248,5.542511221323778
24,18,13.9824,301.109,-6.07521,-1.46664,6.24973674915192
1,19,10.1006,297.025,-6.9193,-0.686422,6.953264532008256
