hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
17,2,248.741,271.185,1.71218,-0.384983,1.7549279935909052
18,2,76.9697,269.993,0.952958,0.842278,1.2718337859358824
19,2,0.0,268.981,0.462083,0.436949,0.6359600046307944
20,2,23.2148,268.663,-0.205386,0.0103588,0.20564706108631847
21,2,23.0273,267.747,-1.16989,-0.906399,1.4799330252754683
22,2,23.5957,266.872,-1.07323,-0.288652,1.1113696999666671
23,2,23.1953,266.174,1.71361,0.387453,1.7568662610765227
24,2,22.5537,264.939,-2.66864,-1.42135,3.0235534180993064
1,3,39.6865,260.678,5.61127,-4.53912,7.217337555310822
2,3,42.6816,260.52,7.04491,-5.54366,8.964536970959514
3,3,42.8896,260.379,6.08337,-4.51472,7.5756245442405605
4,3,47.8867,260.129,4.30274,-4.101,5.944053541784427
5,3,40.4385,259.955,5.47149,-5.59065,7.822568008179922
6,3,42.3242,259.719,3.79971,-4.15914,5.633492844026697
7,3,0.0,259.453,2.33178,-4.31718,4.906652741003789
8,3,30.4844,259.896,2.40502,-4.45672,5.064234824610723
9,3,213.35,261.178,1.95843,-3.55634,4.059926386093719
10,3,403.98,262.55,1.25259,-1.70533,2.115923466716129
11,3,547.164,263.832,1.56568,-2.3309,2.807926044681377
12,3,641.294,265.44,0.585324,-1.79935,1.8921587162487188
13,3,681.21,266.896,1.27818,-1.10178,1.6875020831987142
14,3,652.01,267.803,1.98981,-1.75864,2.655590044735821
15,3,558.967,268.678,1.08034,-1.79802,2.0976201839227233
16,3,410.894,269.258,-0.145199,-1.78671,1.7926001711762163
17,3,229.709,269.181,1.85281,-2.23508,2.9031857506022587
18,3,60.6377,268.382,0.988114,-2.58985,2.7719473839696165
19,3,0.0,267.614,1.21892,-2.4068,2.697860672162297
20,3,21.0166,267.474,0.81561,-1.93593,2.1007247884956275
21,3,21.624,266.491,1.80276,-2.38687,2.991169004670248
22,3,22.8369,265.411,0.130382,-2.18709,2.19097287386768
23,3,22.9248,265.039,0.776114,-2.23266,2.3637097149599398
24,3,22.6758,264.008,-1.56366,-2.66159,3.086923051146562
1,4,39.793,262.753,2.68549,-1.24811,2.9613569714237427
2,4,43.1992,262.559,3.21776,-2.26534,3.9351930998618103
3,4,45.4824,262.217,1.8783,-1.26863,2.2665906041674133
4,4,46.1895,261.913,1.52344,-1.64104,2.239169871894493
5,4,48.209,261.654,1.34746,-1.78792,2.2388180761285628
6,4,49.8438,261.738,1.73232,-2.39058,2.9522542774632403
7,4,0.0,261.511,1.22143,-3.283,3.5028531577701054
8,4,19.5547,261.849,0.881587,-2.8698,3.0021571708638106
9,4,163.264,262.875,1.28851,-3.50653,3.7357744392562036
10,4,342.558,264.111,1.20083,-2.66529,2.9233137828498674
11,4,489.446,265.346,0.78345,-2.58578,2.7018608607587478
12,4,590.232,266.721,-0.340457,-1.74954,1.7823583198809942
13,4,634.241,268.221,0.0716343,-1.6301,1.6316732157317808
14,4,617.713,269.346,0.74958,-1.94126,2.0809518408651364
15,4,542.452,270.381,0.240005,-1.29265,1.3147419604336816
16,4,415.191,271.102,2.8465,-1.16171,3.0744320408979604
17,4,250.842,271.159,1.44851,-1.70774,2.2393206844264175
18,4,78.7939,270.02,1.14339,-2.34718,2.610860901024794
19,4,0.0,268.694,0.36345,-1.85016,1.8855205986941643
20,4,23.7578,268.884,0.584653,-1.04042,1.1934374331354785
21,4,24.3525,268.08,-1.18601,-0.795071,1.4278506977765566
22,4,25.7139,267.073,-2.22851,-1.30037,2.580158707715477
23,4,25.8125,266.46,-0.654551,-0.932859,1.1395889282903726
24,4,25.3662,265.609,-1.35272,-0.427212,1.418577277184433
1,5,39.168,262.557,1.42084,-0.216858,1.4372938800968995
2,5,42.4062,262.163,3.94823,-2.96163,4.935562013570491
3,5,40.8818,261.869,3.04138,-1.30867,3.3109831581118017
4,5,40.9951,261.744,3.66407,-2.51897,4.446416402655064
5,5,36.7197,261.579,2.86602,-2.06135,3.530330644982138
6,5,35.7354,261.434,2.11611,-0.873981,2.2894899695043436
7,5,0.0,261.035,-0.16334,-0.788862,0.8055949420422152
8,5,31.2539,261.243,-1.97291,-0.294609,1.9947852844306326
9,5,205.24,262.108,-1.88923,0.923157,2.102714635786083
10,5,394.573,263.414,-1.07554,-0.0588436,1.0771484859855487
11,5,540.227,264.932,-1.30346,0.0978088,1.307124528481292
12,5,632.06,266.844,-0.99866,0.850067,1.311463190520039
13,5,662.835,268.476,-1.21401,1.57302,1.9870108707553666
14,5,630.557,269.552,-1.10247,1.53237,1.8877494319427035
15,5,538.67,270.684,1.89088,1.56428,2.45405767919175
16,5,397.66,271.49,2.97492,1.39103,3.284069650190142
17,5,224.069,271.546,2.14724,1.05496,2.392400513960821
18,5,59.3291,269.464,-1.56511,0.0693283,1.5666447348652117
19,5,0.0,268.861,2.31072,-3.31793,4.043276691410075
20,5,23.7881,268.35,0.757016,0.947859,1.2130580811061769
21,5,24.5977,267.202,1.03372,-1.423,1.7588365581827097
22,5,25.2676,266.341,-1.49901,-0.806231,1.7020691541359299
23,5,24.9775,265.788,0.516836,-0.0500469,0.5192534478418126
24,5,24.7793,265.103,-0.248718,0.178257,0.3060003293674698
1,6,43.1387,263.562,4.10151,-5.98199,7.253039958541522
2,6,44.8691,263.352,4.8203,-6.3962,8.00916141240767
3,6,45.3486,263.227,4.36365,-5.80086,7.258885455915391
4,6,46.5039,263.11,3.71387,-5.79241,6.880758968674895
5,6,47.8008,262.852,4.22734,-6.31917,7.602783238031977
6,6,49.0068,262.565,4.95693,-5.89449,7.701698993403988
7,6,0.0,262.321,5.51049,-6.15117,8.258473975802067
8,6,17.7461,262.445,5.00854,-6.61687,8.298701195277486
9,6,166.061,263.409,4.58929,-6.43231,7.901657714695062
10,6,349.245,264.659,4.06704,-5.57349,6.899609057164036
11,6,496.946,265.907,3.56763,-5.99203,6.973693952117486
12,6,596.263,267.367,2.557,-5.56693,6.126088362478948
13,6,637.96,268.62,2.13413,-5.0842,5.5139460005426235
14,6,618.276,269.495,2.39948,-5.05942,5.599574538016259
15,6,539.92,270.245,1.54176,-4.05437,4.337619161994285
16,6,410.253,270.659,1.18927,-3.16757,3.383469053767154
17,6,245.577,270.453,2.27468,-2.76535,3.5806884428696115
18,6,78.5556,269.287,4.11458,-2.39552,4.761122204564802
19,6,1.31836,268.023,0.958177,-2.40875,2.592330944503228
20,6,23.5469,267.721,2.88641,-4.26406,5.1491329728120245
21,6,23.9434,267.104,-0.470185,-5.02749,5.049428644344329
22,6,25.3252,266.607,0.514659,-4.80525,4.832732296411731
23,6,25.3047,266.232,0.442129,-4.67798,4.6988269741544
24,6,25.1113,265.527,-0.1828,-4.1235,4.12754988946227
1,7,37.9062,263.191,4.45112,-3.59088,5.7189936552508955
2,7,39.4014,263.045,5.5537,-4.45967,7.122656821643171
3,7,45.1064,262.921,3.63318,-3.19636,4.839081954462023
4,7,46.582,262.718,3.35352,-3.14495,4.597478318915708
5,7,42.9521,262.42,2.68633,-3.89241,4.7294000123694335
6,7,39.8877,262.275,2.62197,-3.19918,4.136360641107108
7,7,0.0,262.15,2.91479,-3.48613,4.544128422591069
8,7,20.9023,262.182,2.36596,-3.55926,4.273885640631953
9,7,167.857,263.182,2.16156,-3.84052,4.40703250543946
10,7,347.23,264.556,2.07192,-2.8567,3.528964065614724
11,7,493.321,266.057,2.56763,-3.84848,4.626394073930581
12,7,591.685,267.191,0.829465,-2.84329,2.961808604607158
13,7,633.428,268.383,0.433939,-1.76291,1.8155315265290768
14,7,614.51,269.443,0.887276,-2.01987,2.2061580897741666
15,7,537.248,270.54,1.13014,-1.6491,1.999186642012196
16,7,409.207,271.299,1.16047,-1.40976,1.8259556069357215
17,7,244.381,271.403,2.7449,-1.91184,3.3450871730942975
18,7,74.7549,270.262,2.2972,-1.55372,2.7732965363263986
19,7,0.0,269.592,-0.1678,-2.00055,2.007574940693373
20,7,23.4082,269.1,-0.457828,-1.28066,1.3600354823253693
21,7,24.0635,268.311,0.103057,-0.405422,0.4183153634914692
22,7,25.0664,267.419,0.585948,-1.69295,1.7914839550506725
23,7,24.7334,267.185,-1.01393,-2.16138,2.387387180433873
24,7,24.9922,266.163,-1.09686,-1.49948,1.8578326431624566
1,8,43.5449,263.39,4.88764,-5.36188,7.255258913643262
2,8,40.623,263.328,5.58397,-6.09249,8.264330303236918
3,8,46.3086,263.328,5.03162,-6.0655,7.880830544707836
4,8,46.9668,263.14,4.54395,-5.57659,7.193457974479312
5,8,45.4492,262.851,4.97246,-6.02131,7.809067330206598
6,8,50.0273,262.578,4.56826,-5.31539,7.00873528389395
7,8,0.0,262.328,4.77025,-5.08183,6.969955610432537
8,8,17.1172,262.476,4.30932,-5.02801,6.622018077784143
9,8,155.131,263.615,3.3012,-4.18719,5.332024149992196
10,8,334.292,265.0,3.87856,-3.6067,5.29636786520725
11,8,483.93,266.365,4.26587,-4.23227,6.009139390112364
12,8,587.841,267.711,2.80603,-3.64114,4.596923412511894
13,8,635.178,268.961,2.33872,-3.05491,3.8473479627530445
14,8,621.854,269.989,1.99763,-2.74595,3.3956983110105647
15,8,549.217,270.99,1.98122,-1.57097,2.5284737351414193
16,8,424.347,271.615,2.763,-1.29745,3.0524654793297827
17,8,260.647,271.428,2.07547,-1.43967,2.525910811925077
18,8,86.6025,270.365,2.66145,-0.259773,2.6740976261215668
19,8,0.946289,268.74,4.2448,-0.340395,4.258426446003853
20,8,22.8545,267.592,3.20916,-3.058,4.432840162424086
21,8,23.3711,266.654,0.792022,-3.97964,4.0576881814752594
22,8,24.417,265.665,-0.262197,-4.3658,4.373666300349056
23,8,24.4395,264.783,-1.57203,-3.86938,4.176527254226889
24,8,24.4004,264.129,-2.85321,-3.42331,4.456440133133171
1,9,40.2148,263.826,6.45405,-5.42438,8.430816080718401
2,9,39.9248,263.575,6.81444,-5.70186,8.885257451149066
3,9,46.2705,263.649,6.07654,-5.29597,8.06049853374467
4,9,46.1709,263.576,5.93555,-5.18108,7.878727293725809
5,9,44.8779,263.275,5.76055,-6.02034,8.33237241235052
6,9,40.8926,263.206,4.12783,-3.61617,5.487774228027243
7,9,0.0,262.692,1.68529,-1.40019,2.191057831322578
8,9,24.5977,263.041,0.598384,-0.873711,1.058977961516197
9,9,184.756,263.836,-0.321843,0.779602,0.8434229040362847
10,9,366.917,264.956,1.21255,-0.867437,1.490880428293631
11,9,510.399,266.331,2.55786,-2.35336,3.475766256410232
12,9,603.154,267.535,0.797238,-1.33939,1.5587026659193217
13,9,637.71,268.944,-0.68862,-0.0666256,0.6918355837736015
14,9,611.87,269.83,-0.629326,0.214991,0.6650355963081976
15,9,528.795,270.963,-0.384019,0.464186,0.6024443832894452
16,9,396.753,271.839,-0.544125,0.455479,0.7096006870529368
17,9,231.459,271.93,1.06668,-0.564671,1.206921522155024
18,9,67.1181,271.411,1.076,-2.18653,2.43694264210301
19,9,0.0,270.984,1.39079,-2.19391,2.5976023391196734
20,9,22.5107,270.781,0.439145,-2.41054,2.4502145666502355
21,9,23.3574,269.909,1.62308,-1.8732,2.4785614631071793
22,9,23.8066,269.409,1.58546,-1.99568,2.5488079711896696
23,9,23.3555,269.136,-2.06129,-2.98559,3.6280386040118153
24,9,23.1689,268.057,-1.03436,-3.28854,3.4473752248921206
1,10,39.7832,264.504,5.09955,-5.90778,7.804311291260747
2,10,37.7822,264.301,5.4785,-6.81514,8.744146354539133
3,10,43.1377,264.38,4.93689,-6.62312,8.260665917860376
4,10,45.2002,264.3,4.90723,-6.4887,8.135363173386914
5,10,44.0156,263.856,4.85234,-7.11213,8.60973847526741
6,10,44.8301,263.675,4.60928,-6.48043,7.952448371621157
7,10,0.0,263.462,4.77025,-5.63847,7.385636668791662
8,10,17.8945,263.301,4.24487,-6.23699,7.544465890770532
9,10,158.756,264.055,3.49554,-4.96063,6.068496509721333
10,10,340.417,265.19,3.83852,-4.16529,5.664263109575684
11,10,491.883,266.296,4.34986,-4.5184,6.271939140297839
12,10,597.06,267.574,3.59509,-3.97415,5.358968215113801
13,10,644.835,268.825,3.1854,-3.17991,4.500955539449373
14,10,631.198,269.672,2.69831,-3.06772,4.085557838839147
15,10,557.467,270.718,2.41872,-1.75163,2.986371392727301
16,10,430.753,271.403,3.06867,-0.880459,3.1924823601049073
17,10,264.694,271.356,3.15017,-1.13694,3.3490601058356657
18,10,88.0517,270.625,2.57991,-1.46729,2.967974991842081
19,10,0.03125,269.579,3.0324,-1.50641,3.385959368938145
20,10,21.0908,268.907,0.262876,-2.55702,2.5704970476108313
21,10,21.4502,268.236,-0.883759,-3.18765,3.307890943272012
22,10,22.4131,267.596,-0.754384,-4.68807,4.748378201486903
23,10,22.2988,266.531,-1.48951,-5.04126,5.2567045216275945
24,10,22.2119,265.953,-2.54657,-3.99166,4.7348039368594765
1,11,41.9043,263.377,3.25971,-6.11188,6.926816470681175
2,11,42.2188,263.189,4.44725,-6.19209,7.623648151023236
3,11,42.6924,263.252,4.41736,-6.34285,7.729477051657506
4,11,47.499,263.227,3.68165,-5.95745,7.00326761055152
5,11,45.1367,262.939,3.54473,-6.4344,7.34619725660154
6,11,46.4785,262.727,3.05166,-5.44039,6.237825911942397
7,11,0.0,262.452,3.38451,-5.10332,6.123624985455919
8,11,16.7188,262.652,3.54565,-6.02117,6.987569111744083
9,11,151.459,263.601,3.95355,-5.61005,6.863178462272419
10,11,324.277,265.063,3.23989,-4.44361,5.499323326028394
11,11,467.164,266.313,3.52271,-5.12778,6.221222827748576
12,11,565.951,267.75,2.51208,-4.83353,5.447344140707469
13,11,610.397,268.962,1.54576,-4.55686,4.811896407571552
14,11,596.245,269.962,1.78034,-4.31675,4.669469035993278
15,11,525.717,270.75,1.01393,-2.88787,3.0606939052770366
16,11,404.878,271.25,0.847477,-2.03427,2.203740388164858
17,11,247.592,271.226,1.00466,-2.05735,2.2895481515137437
18,11,82.2119,270.201,1.80257,-1.84766,2.581299300836693
19,11,1.03613,268.526,2.72527,-2.09332,3.4364349543240302
20,11,23.6357,267.564,1.94305,-2.49159,3.159662012082938
21,11,24.5127,266.814,-0.485322,-3.47378,3.5075183437986466
22,11,25.6865,266.076,-1.71825,-5.37654,5.644427821675108
23,11,25.7783,265.451,-1.96607,-5.63598,5.969062054066787
24,11,25.7236,264.751,-1.79218,-3.81295,4.213133852003756
1,12,41.5693,261.128,7.68549,-6.27008,9.91870252333943
2,12,41.9844,260.878,7.63964,-7.2253,10.515182329355968
3,12,46.1074,261.003,7.71814,-6.71589,10.230975689136399
4,12,47.6836,260.925,7.95704,-7.15178,10.698712199606081
5,12,46.6992,260.627,7.75274,-8.14436,11.244357576900516
6,12,42.7588,260.627,7.18057,-6.90523,9.962067399782036
7,12,0.0,260.423,6.63842,-6.13945,9.042204731087436
8,12,30.0156,260.376,5.39721,-6.37273,8.351141445155866
9,12,210.592,261.374,3.84222,-4.60419,5.996767469603936
10,12,396.042,262.718,3.59731,-3.19654,4.812328667880031
11,12,533.102,263.721,3.60767,-2.07504,4.161859419838685
12,12,616.576,264.971,1.85583,-1.49564,2.383494073518959
13,12,640.147,266.347,0.337748,-1.34788,1.3895518003672982
14,12,603.651,267.549,0.603096,-2.63218,2.700388182764841
15,12,511.077,268.426,0.588637,-1.6906,1.7901457699776855
16,12,372.269,269.177,1.10138,-1.00302,1.4896600366526587
17,12,206.178,269.457,2.13992,-1.99582,2.926184389063683
18,12,55.1025,269.158,1.78548,-2.16651,2.807437338659583
19,12,0.0,268.782,1.76482,-2.44586,3.0160936278570665
20,12,22.3154,268.282,1.29364,-2.37343,2.703086090841355
21,12,23.1641,267.609,1.93997,-1.92984,2.7363782681676154
22,12,23.5391,267.108,1.14161,-2.27498,2.5453501512562076
23,12,23.1592,266.984,0.607168,-2.36548,2.4421606439020342
24,12,22.9062,265.955,-1.68671,-2.23581,2.800685091223217
1,13,33.7969,264.095,3.28803,-3.3111,4.6663180871967995
2,13,33.6133,263.753,4.12987,-4.6335,6.206863013382847
3,13,43.2363,263.967,2.60876,-2.25398,3.4476157816670927
4,13,44.2676,263.964,1.99122,-2.33635,3.0697700908862866
5,13,44.0596,263.469,1.04961,-3.30842,3.470925531972704
6,13,38.6396,263.469,2.16982,-2.92476,3.641749564426417
7,13,0.0,263.435,2.13061,-2.66875,3.414926871047168
8,13,20.0117,262.891,1.7019,-3.08367,3.5221420015240725
9,13,158.428,263.629,1.09124,-0.939148,1.43972348161166
10,13,328.558,264.461,0.753562,-1.09205,1.326811550426058
11,13,467.93,265.79,2.23072,-1.46664,2.669671254667885
12,13,562.451,266.754,1.26208,0.665497,1.426790868841331
13,13,603.038,268.126,0.423197,1.86306,1.9105204171662233
14,13,586.745,269.126,0.0313187,1.37466,1.3750167186509732
15,13,514.889,270.418,0.0974264,0.898756,0.9040211562529717
16,13,394.066,271.719,0.748356,0.97501,1.2290977189938967
17,13,237.655,271.969,0.391871,0.389919,0.5528107336168501
18,13,74.8213,272.249,-0.112472,-1.17823,1.1835860271581446
19,13,0.0,272.429,0.496263,-2.92438,2.966188690823462
20,13,23.7432,272.057,0.963071,-3.59023,3.7171571400656442
21,13,24.6182,271.062,1.5679,-2.64859,3.0778790421489925
22,13,25.7012,270.429,-1.90331,-2.67439,3.282522022500382
23,13,25.2373,269.803,-0.399179,-3.22973,3.2543048024026575
24,13,24.874,268.674,-1.4201,-3.17038,3.4739017479485517
1,14,39.083,263.707,5.23627,-5.02301,7.255973606139978
2,14,43.8652,263.457,4.70116,-5.39327,7.154597587460807
3,14,45.6816,263.542,4.65564,-4.84871,6.721976827816353
4,14,46.4561,263.457,4.70411,-5.16448,6.985735792491726
5,14,47.127,262.957,4.04375,-5.63167,6.933081641766524
6,14,43.2568,262.792,3.8915,-4.89351,6.252216596543981
7,14,0.0,262.59,3.70287,-4.88359,6.128678285323843
8,14,18.1758,262.34,3.35717,-4.7282,5.7988331282164
9,14,152.662,263.231,2.38421,-3.18719,3.980281073014819
10,14,322.698,264.331,1.33559,-1.094,1.7264520404865003
11,14,463.336,265.654,2.73365,-1.58578,3.1603070311126413
12,14,560.544,267.154,2.69861,-1.62357,3.1493611220372935
13,14,604.069,268.404,1.68052,-0.569555,1.7744126826713678
14,14,589.729,269.44,1.06403,-1.83872,2.1243942852728632
15,14,520.17,270.625,1.91383,-1.1281,2.2215658619316243
16,14,400.488,271.487,2.68439,-0.234463,2.694609910630665
17,14,244.288,271.729,3.61453,-0.750706,3.6916644781637453
18,14,79.5713,271.161,3.68587,-0.81739,3.775415747834932
19,14,0.00976562,270.605,2.5114,-0.870668,2.6580430256532717
20,14,22.9004,270.25,0.721372,-1.90273,2.034885504219832
21,14,23.9854,269.501,2.7847,-2.2482,3.578960369995734
22,14,24.8291,268.923,-0.0336809,-2.82576,2.8259607181673294
23,14,24.623,268.674,0.698965,-2.95727,3.0387494013368395
24,14,24.3965,268.23,-1.40106,-2.80221,3.132945899261588
1,15,38.958,263.603,5.2226,-3.77545,6.444344300431193
2,15,37.7891,263.242,5.55272,-4.4167,7.095064361117522
3,15,46.1865,263.349,4.50427,-3.36824,5.624365646941884
4,15,46.373,263.349,3.98341,-3.71819,5.44908176706865
5,15,42.0479,262.821,2.52324,-4.31428,4.997974791453034
6,15,38.1152,262.774,2.14736,-3.41988,4.038159752164344
7,15,0.0,262.545,0.99584,-2.8748,3.04239582329453
8,15,20.1992,262.388,2.17651,-4.28484,4.805938993131311
9,15,161.49,263.335,2.19476,-4.03778,4.595719615685883
10,15,340.198,264.486,2.48794,-1.03443,2.6944184657361596
11,15,488.789,265.511,2.82837,-1.63071,3.2647958528826884
12,15,591.169,267.04,2.59118,-1.18509,2.8493248499425263
13,15,636.944,268.039,2.77574,1.0408,2.964455630904264
14,15,622.776,269.04,3.28718,0.193506,3.2928706206645897
15,15,549.03,270.368,2.63991,-0.158861,2.6446855437690506
16,15,422.41,271.351,2.4881,0.252842,2.5009139703244494
17,15,256.655,271.559,2.29129,-0.128147,2.294870697383406
18,15,81.6806,270.941,0.676103,-1.29981,1.4651352506540138
19,15,0.0,270.465,-0.110183,-3.21051,3.212400154649013
20,15,23.1826,269.876,0.92352,-3.35683,3.4815509244157266
21,15,23.6396,268.709,-0.664521,-3.03726,3.109105412661494
22,15,24.2139,267.804,-0.0297747,-3.21639,3.2165278119208125
23,15,23.6895,267.275,0.206778,-3.71997,3.7257125415394032
24,15,23.5088,266.275,-2.25458,-3.88131,4.488618751074767
1,16,37.3232,263.691,5.34565,-3.99908,6.67597294548892
2,16,36.7363,263.392,4.83104,-4.35518,6.504347800817542
3,16,45.2744,263.351,4.43591,-3.95027,5.939859476536461
4,16,46.0752,263.299,3.50196,-3.85881,5.210963294603024
5,16,39.8184,262.596,2.64238,-4.57307,5.281585111431984
6,16,34.8477,262.155,1.66104,-2.71675,3.184302819158379
7,16,0.0,262.278,1.70092,-3.41484,3.815004727651068
8,16,23.7617,262.694,3.44506,-4.87273,5.9675737160507705
9,16,180.928,263.867,2.13031,-3.79852,4.355109055637987
10,16,369.402,265.293,3.16079,-2.094,3.7914943523761178
11,16,522.367,266.347,3.17115,-1.24008,3.4049949675293205
12,16,624.982,267.967,2.60193,-1.94974,3.2513882869475923
13,16,668.053,268.972,3.35972,0.421656,3.3860762337454835
14,16,648.151,269.847,3.6446,-0.502295,3.6790500712853853
15,16,566.608,271.074,2.67604,-0.547045,2.731382125156603
16,16,431.113,271.823,2.83283,0.765537,2.934445894418399
17,16,257.358,271.818,2.56668,0.0632591,2.5674594322272766
18,16,78.9424,270.894,0.474931,-2.31202,2.3602957304458694
19,16,0.0,269.658,0.91179,-3.69293,3.803826098680117
20,16,23.1396,268.745,1.02997,-3.56972,3.7153383532728212
21,16,23.5713,267.566,-0.718232,-2.90445,2.991936999390863
22,16,24.0986,266.904,-0.696279,-3.40877,3.4791546902575345
23,16,23.7881,266.478,0.255606,-4.06372,4.071750810847344
24,16,23.9648,265.425,-1.67743,-3.17526,3.591106719731398
1,17,35.1641,263.994,4.0976,-3.13629,5.160100844373102
2,17,35.5576,263.647,3.78124,-3.42061,5.09885758868592
3,17,42.583,263.771,2.71716,-1.58015,3.1432200826699996
4,17,46.0869,263.766,3.45216,-2.46721,4.243174972788655
5,17,47.1133,263.175,2.79375,-2.72444,3.902257343653799
6,17,46.1025,263.141,4.39639,-3.09664,5.377492382300509
7,17,0.0,262.898,4.96459,-3.51347,6.0820740959807456
8,17,19.8984,262.55,3.79565,-3.18523,4.955062973908606
9,17,159.24,263.023,3.88226,-2.25848,4.491400073251102
10,17,331.542,264.051,3.85512,-1.64869,4.192866433658482
11,17,472.774,264.927,3.17115,-0.792816,3.268753513551611
12,17,568.81,266.086,2.14001,-0.0854797,2.1417165029975584
13,17,610.225,267.587,1.74693,0.90896,1.9692568919518856
14,17,593.807,268.844,1.98444,-0.299658,2.006937226363595
15,17,521.233,270.1,1.02321,0.430494,1.1100827843615988
16,17,398.691,271.349,1.21711,0.972569,1.557962519401863
17,17,240.319,272.184,2.75662,-0.632542,2.8282615165793983
18,17,75.9228,272.302,2.6302,-1.63673,3.097876229435256
19,17,0.0,272.046,2.6071,-2.14899,3.378628187608101
20,17,23.6113,271.675,-1.07697,-3.07656,3.259614365918153
21,17,24.6162,270.891,0.812041,-2.71109,2.830091795999027
22,17,25.2998,270.294,-1.73925,-2.11775,2.740411579489475
23,17,24.9912,270.125,-0.416758,-3.14966,3.1771127374023096
24,17,25.0283,269.0,-2.34979,-3.31295,4.061668468326778
1,18,34.9297,263.71,6.13569,-5.20953,8.048968542428279
2,18,36.2559,263.414,5.52636,-5.39229,7.721233469705472
3,18,42.5674,263.54,5.18689,-4.30281,6.739287927385207
4,18,46.2275,263.415,5.11133,-4.46233,6.785136947608353
5,18,43.7148,262.835,4.49199,-5.08674,6.786228554042371
6,18,41.4814,262.79,3.73428,-3.87886,5.384273583130783
7,18,0.0,262.551,3.95971,-3.83964,5.515626765264306
8,18,18.9609,262.164,3.47924,-3.62762,5.026404066726032
9,18,156.201,262.794,3.14007,-2.75262,4.175758190951674
10,18,328.745,263.835,2.43716,-1.64185,2.938608563265955
11,18,471.649,264.714,2.29712,-1.14243,2.565522675655002
12,18,569.951,266.355,2.37634,-1.10208,2.6194602730333587
13,18,614.038,267.703,1.91685,0.0329838,1.917133759955846
14,18,599.792,268.932,2.11481,-0.718115,2.2334078197510188
15,18,529.577,270.323,2.12575,-0.335131,2.152005076588111
16,18,408.3,271.657,2.98908,-0.395107,3.0150802290899326
17,18,249.803,272.044,3.53933,-1.2468,3.7525147686451548
18,18,81.5009,271.918,3.36751,-1.65382,3.7516988408586314
19,18,0.0,271.528,3.13689,-2.11383,3.7826387801374852
20,18,23.6045,271.244,-0.767398,-3.01894,3.114947578050713
21,18,25.0225,270.369,2.18558,-2.91323,3.6419320379847835
22,18,25.7969,269.653,-2.0786,-2.97811,3.631765016090661
23,18,25.4346,269.542,1.25121,-2.41138,2.7166670698670456
24,18,25.7031,269.072,-3.12274,-2.14694,3.7895720696669692
